"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:22:22,5326550","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 4, Name: PATHEXT, Type: REG_SZ, Length: 108, Data: .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC"
"16:22:22,5326775","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 5, Name: PROCESSOR_ARCHITECTURE, Type: REG_SZ, Length: 12, Data: AMD64"
"16:22:22,5327010","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 6, Name: PSModulePath, Type: REG_EXPAND_SZ, Length: 188, Data: "
"16:22:22,5327312","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 7, Name: TEMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP"
"16:22:22,5328835","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Temp","FAST IO DISALLOWED",""
"16:22:22,5329785","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5330178","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 07/12/2019 10:14:52, LastAccessTime: 23/01/2026 10:29:47, LastWriteTime: 23/01/2026 10:29:40, ChangeTime: 23/01/2026 10:29:40, FileAttributes: D"
"16:22:22,5330351","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\Temp","SUCCESS",""
"16:22:22,5330565","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\Temp","SUCCESS",""
"16:22:22,5330872","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 8, Name: TMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP"
"16:22:22,5331976","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Temp","FAST IO DISALLOWED",""
"16:22:22,5332833","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5333127","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 07/12/2019 10:14:52, LastAccessTime: 23/01/2026 10:29:47, LastWriteTime: 23/01/2026 10:29:40, ChangeTime: 23/01/2026 10:29:40, FileAttributes: D"
"16:22:22,5333291","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\Temp","SUCCESS",""
"16:22:22,5333663","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\Temp","SUCCESS",""
"16:22:22,5333964","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 9, Name: USERNAME, Type: REG_SZ, Length: 14, Data: SYSTEM"
"16:22:22,5334193","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 10, Name: windir, Type: REG_EXPAND_SZ, Length: 26, Data: %SystemRoot%"
"16:22:22,5334620","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 11, Name: NUMBER_OF_PROCESSORS, Type: REG_SZ, Length: 4, Data: 8"
"16:22:22,5334838","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 12, Name: PROCESSOR_LEVEL, Type: REG_SZ, Length: 4, Data: 6"
"16:22:22,5335041","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 13, Name: PROCESSOR_IDENTIFIER, Type: REG_SZ, Length: 102, Data: Intel64 Family 6 Model 85 Stepping 4, GenuineIntel"
"16:22:22,5335249","pafish64.exe","12688","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 14, Name: PROCESSOR_REVISION, Type: REG_SZ, Length: 10, Data: 5504"
"16:22:22,5335504","pafish64.exe","12688","RegCloseKey","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS",""
"16:22:22,5335809","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5336048","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\ProfileList","SUCCESS","Desired Access: Read"
"16:22:22,5336347","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\Default","BUFFER OVERFLOW","Length: 12"
"16:22:22,5336567","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList\Default","SUCCESS","Type: REG_EXPAND_SZ, Length: 56, Data: %SystemDrive%\Users\Default"
"16:22:22,5336822","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\ProfileList","SUCCESS",""
"16:22:22,5337041","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5337263","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Read"
"16:22:22,5337493","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramFilesDir","BUFFER OVERFLOW","Length: 12"
"16:22:22,5337701","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramFilesDir","SUCCESS","Type: REG_SZ, Length: 34, Data: C:\Program Files"
"16:22:22,5337932","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS",""
"16:22:22,5338155","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5338352","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Read"
"16:22:22,5338564","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonFilesDir","BUFFER OVERFLOW","Length: 12"
"16:22:22,5338768","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonFilesDir","SUCCESS","Type: REG_SZ, Length: 60, Data: C:\Program Files\Common Files"
"16:22:22,5338990","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS",""
"16:22:22,5339209","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5339403","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Read"
"16:22:22,5339622","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramFilesDir (x86)","BUFFER OVERFLOW","Length: 12"
"16:22:22,5339824","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramFilesDir (x86)","SUCCESS","Type: REG_SZ, Length: 46, Data: C:\Program Files (x86)"
"16:22:22,5340060","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS",""
"16:22:22,5340278","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5340471","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Read"
"16:22:22,5340679","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonFilesDir (x86)","BUFFER OVERFLOW","Length: 12"
"16:22:22,5340902","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonFilesDir (x86)","SUCCESS","Type: REG_SZ, Length: 72, Data: C:\Program Files (x86)\Common Files"
"16:22:22,5341128","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS",""
"16:22:22,5341348","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5341542","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Read"
"16:22:22,5341750","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramW6432Dir","BUFFER OVERFLOW","Length: 12"
"16:22:22,5341975","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\ProgramW6432Dir","SUCCESS","Type: REG_SZ, Length: 34, Data: C:\Program Files"
"16:22:22,5342220","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS",""
"16:22:22,5342442","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5342638","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion","SUCCESS","Desired Access: Read"
"16:22:22,5342865","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonW6432Dir","BUFFER OVERFLOW","Length: 12"
"16:22:22,5343070","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\CommonW6432Dir","SUCCESS","Type: REG_SZ, Length: 60, Data: C:\Program Files\Common Files"
"16:22:22,5343434","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion","SUCCESS",""
"16:22:22,5343953","pafish64.exe","12688","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5344291","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\AMSI","SUCCESS","Desired Access: Query Value"
"16:22:22,5344516","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\AMSI\FeatureBits","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"16:22:22,5344750","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\AMSI","SUCCESS",""
"16:22:22,5346947","pafish64.exe","12688","IRP_MJ_CREATE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5347961","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5348206","pafish64.exe","12688","IRP_MJ_CLOSE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5349454","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","FAST IO DISALLOWED",""
"16:22:22,5350383","pafish64.exe","12688","IRP_MJ_CREATE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5350743","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 10:05:01, LastAccessTime: 23/01/2026 16:20:15, LastWriteTime: 14/01/2026 10:04:51, ChangeTime: 23/01/2026 10:28:45, FileAttributes: ANCI"
"16:22:22,5350927","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5351163","pafish64.exe","12688","IRP_MJ_CLOSE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5352104","pafish64.exe","12688","IRP_MJ_CREATE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5352536","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:22,5352715","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5352888","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:22,5353027","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5354413","pafish64.exe","12688","Load Image","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Image Base: 0x7ffb56670000, Image Size: 0xa2000"
"16:22:22,5355465","pafish64.exe","12688","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"16:22:22,5355980","pafish64.exe","12688","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"16:22:22,5356278","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"16:22:22,5357488","pafish64.exe","12688","IRP_MJ_CREATE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5361120","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5361411","pafish64.exe","12688","IRP_MJ_CLOSE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5363373","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5363645","pafish64.exe","12688","IRP_MJ_CLOSE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5365100","pafish64.exe","12688","IRP_MJ_CREATE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5365477","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:22,5365664","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS","Information: Owner"
"16:22:22,5365844","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5366054","pafish64.exe","12688","IRP_MJ_CLOSE","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25110.6-0\MpOAV.dll","SUCCESS",""
"16:22:22,5376814","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\version.dll","FAST IO DISALLOWED",""
"16:22:22,5378601","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5379780","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\version.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:32:01, LastAccessTime: 23/01/2026 16:20:15, LastWriteTime: 14/01/2026 09:32:01, ChangeTime: 14/01/2026 10:35:29, FileAttributes: A"
"16:22:22,5380150","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5380540","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5387227","pafish64.exe","12688","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\version.dll","FAST IO DISALLOWED",""
"16:22:22,5389587","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5390162","pafish64.exe","12688","FASTIO_QUERY_INFORMATION","C:\Windows\System32\version.dll","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 14/01/2026 09:32:01, LastAccessTime: 23/01/2026 16:20:15, LastWriteTime: 14/01/2026 09:32:01, ChangeTime: 14/01/2026 10:35:29, FileAttributes: A"
"16:22:22,5390390","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5390674","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5394733","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5395474","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\version.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"16:22:22,5395690","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5395929","pafish64.exe","12688","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\version.dll","SUCCESS","SyncType: SyncTypeOther"
"16:22:22,5396105","pafish64.exe","12688","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5397571","pafish64.exe","12688","Load Image","C:\Windows\System32\version.dll","SUCCESS","Image Base: 0x7ffb753a0000, Image Size: 0xa000"
"16:22:22,5399160","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5399466","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5400814","pafish64.exe","12688","IRP_MJ_CREATE","C:\Windows\System32\version.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:22:22,5401312","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\version.dll","BUFFER OVERFLOW","Information: Owner"
"16:22:22,5401526","pafish64.exe","12688","IRP_MJ_QUERY_SECURITY","C:\Windows\System32\version.dll","SUCCESS","Information: Owner"
"16:22:22,5401732","pafish64.exe","12688","IRP_MJ_CLEANUP","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5401973","pafish64.exe","12688","IRP_MJ_CLOSE","C:\Windows\System32\version.dll","SUCCESS",""
"16:22:22,5403287","pafish64.exe","12688","RegEnumKey","HKLM\SOFTWARE\Microsoft\AMSI\Providers","NO MORE ENTRIES","Index: 1, Length: 288"
"16:22:22,5403588","pafish64.exe","12688","RegCloseKey","HKLM\SOFTWARE\Microsoft\AMSI\Providers","SUCCESS",""
"16:22:22,5404250","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: Name"
"16:22:22,5404532","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5404710","pafish64.exe","12688","RegQueryKey","HKCU\Software\Classes","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5404935","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}","NAME NOT FOUND","Desired Access: Read"
"16:22:22,5405240","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}","SUCCESS","Desired Access: Read"
"16:22:22,5405537","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}","SUCCESS","Query: Name"
"16:22:22,5405791","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5406027","pafish64.exe","12688","RegOpenKey","HKCU\Software\Classes\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
"16:22:22,5406450","pafish64.exe","12688","RegQueryKey","HKCR\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"16:22:22,5406670","pafish64.exe","12688","RegOpenKey","HKCR\CLSID\{E7D35CFA-348B-485E-B524-252725D697CA}\TreatAs","NAME NOT FOUND","Desired Access: Query Value"
